sent_id,sentence,entities,uris
1840,Apabila mereka mendengar sesuatu ( Al-Qur'an ) yang diturunkan kepada Rasul ( Nabi Muhammad )  engkau melihat mata mereka bercucuran air mata disebabkan kebenaran yang telah mereka ketahui ( dari kitab-kitab mereka sendiri ) .,"[""Al-Qur'an"", 'Muhammad']","['http://www.wikidata.org/entity/Q428', 'http://www.wikidata.org/entity/Q9458']"
2405,Sungguh  telah datang kebenaran kepadamu dari Tuhanmu .,[],[]
316,Mereka menimpakan siksaan yang sangat berat kepadamu .,[],[]
646,Boleh jadi kamu membenci sesuatu  padahal itu baik bagimu dan boleh jadi kamu menyukai sesuatu  padahal itu buruk bagimu .,[],[]
1353,"Seandainya mereka mengatakan  "" Kami mendengar dan patuh .",[],[]
1889,Bertakwalah kepada Allah dan dengarkanlah ( perintah-Nya ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1033,Mereka itulah orang-orang yang mendapat azab yang pedih dan tidak ada penolong bagi mereka .,[],[]
2149,Sungguh  mereka telah sesat dan tidak mendapat petunjuk .,[],[]
659,"Katakanlah  "" ( Yang diinfakkan adalah ) kelebihan ( dari apa yang diperlukan ) . "" Demikianlah Allah menerangkan ayat-ayat-Nya kepadamu agar kamu berpikir tentang dunia dan akhirat .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
1109,Mereka kekal di dalamnya . ( Itulah ) sebaik-baik pahala bagi orang-orang yang mengerjakan ( amal-amal saleh ) .,[],[]
1343,Bagaimanakah ( keadaan manusia kelak pada hari Kiamat ) jika Kami mendatangkan seorang saksi ( rasul ) dari setiap umat dan Kami mendatangkan engkau ( Nabi Muhammad ) sebagai saksi atas mereka ? Pada,"['hari Kiamat', 'Muhammad']","['http://www.wikidata.org/entity/Q12200906', 'http://www.wikidata.org/entity/Q9458']"
1748,Oleh karena itu  janganlah kamu takut kepada manusia  ( tetapi ) takutlah kepada-Ku .,[],[]
486,Maka  janganlah sekali-kali engkau ( Nabi Muhammad ) termasuk orang-orang yang ragu .,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
2346,Lalu  mereka mengingkarinya .,[],[]
278,Sesungguhnya Allah Mahakuasa atas segala sesuatu .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
142,"Kamu mengira mereka memperhatikanmu  padahal mereka tidak melihat . "" Jadilah pemaaf  perintahlah ( orang-orang ) pada yang makruf  dan berpalinglah dari orang-orang bodoh .",[],[]
479,Sungguh  jika engkau ( Nabi Muhammad ) mendatangkan ayat-ayat ( keterangan ) kepada orang-orang yang diberi kitab itu  mereka tidak akan mengikuti kiblatmu .,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
575,Janganlah kamu makan harta di antara kamu dengan jalan yang batil dan ( janganlah ) kamu membawa ( urusan ) harta itu kepada para hakim dengan maksud agar kamu dapat memakan sebagian harta orang lain itu dengan jalan dosa  padahal kamu mengetahui .,[],[]
1552,Maka  janganlah kamu mengikuti hawa nafsu karena ingin menyimpang ( dari kebenaran ) .,[],[]
1658,Siapa yang kufur setelah beriman  maka sungguh sia-sia amalnya dan di akhirat dia termasuk orang-orang yang rugi .,[],[]
1804,Sementara itu  banyak di antara mereka sangat buruk apa yang mereka kerjakan .,[],[]
1948,Kehidupan dunia hanyalah permainan dan kelengahan  sedangkan negeri akhirat itu  sungguh lebih baik bagi orang-orang yang bertakwa .,[],[]
335,"Makan dan minumlah rezeki ( yang diberikan ) Allah dan janganlah melakukan kejahatan di bumi dengan berbuat kerusakan . ( Ingatlah ) ketika kamu berkata  "" Wahai Musa  kami tidak tahan hanya ( makan ) dengan satu macam makanan .","['Allah', 'bumi', 'Musa']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2', 'http://www.wikidata.org/entity/Q1990155']"
2549,Allah mengeluarkan kamu dari perut ibumu dalam keadaan tidak mengetahui sesuatu pun dan Dia menjadikan bagi kamu pendengaran  penglihatan  dan hati nurani agar kamu bersyukur .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
158,kepada-Nya kamu semua akan kembali . Itu merupakan janji Allah yang benar dan pasti .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
441,"Dia ( Allah ) berfirman  "" Sesungguhnya Aku menjadikan engkau sebagai pemimpin bagi seluruh manusia . "" Dia ( Ibrahim ) berkata  "" ( Aku mohon juga ) dari sebagian keturunanku . "" Allah berfirman  "" ( Doamu Aku kabulkan  tetapi ) janji-Ku tidak berlaku bagi orang-orang zalim . "" ( Ingatlah ) ketika Kami menjadikan rumah itu ( Ka'bah ) tempat berkumpul dan tempat yang aman bagi manusia . ( Ingatlah ketika Aku katakan  ) "" Jadikanlah sebagian Maqam Ibrahim sebagai tempat salat . "" ( Ingatlah ketika ) Kami wasiatkan kepada Ibrahim dan Ismail  "" Bersihkanlah rumah-Ku untuk orang-orang yang tawaf  yang iktikaf  serta yang rukuk dan sujud ( salat ) ! ""","['Allah', 'Ibrahim', 'Allah', ""Ka'bah"", 'Maqam Ibrahim', 'Ibrahim', 'Ismail']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q1768161', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q29466', 'http://www.wikidata.org/entity/Q3696312', 'http://www.wikidata.org/entity/Q1768161', 'http://www.wikidata.org/entity/Q470988']"
1789,Allah lebih mengetahui apa yang selalu mereka sembunyikan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
556,Siapa dengan kerelaan hati mengerjakan kebajikan  itu lebih baik baginya dan berpuasa itu lebih baik bagimu jika kamu mengetahui .,[],[]
1027,Allah tidak memberi petunjuk kepada kaum yang zalim . Mereka itu  balasannya adalah ditimpa laknat Allah  para malaikat  dan manusia seluruhnya .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
38,Maka  lengkaplah waktu yang telah ditentukan Tuhannya empat puluh malam .,[],[]
1472,Siapa yang keluar dari rumahnya untuk berhijrah karena Allah dan Rasul-Nya  kemudian meninggal ( sebelum sampai ke tempat tujuan )  sungguh  pahalanya telah ditetapkan di sisi Allah .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
2309,Perhatikanlah  bagaimana kesudahan para pendurhaka .,[],[]
1422,Padahal  seandainya mereka menyerahkannya kepada Rasul dan ululamri ( pemegang kekuasaan ) di antara mereka  tentulah orang-orang yang ingin mengetahui kebenarannya ( akan dapat ) mengetahuinya ( secara resmi ) dari mereka ( Rasul dan ululamri ) .,[],[]
303,"Kami berfirman  "" Turunlah kamu semua dari surga ! Lalu",[],[]
1553,Jika kamu memutarbalikkan ( kata-kata ) atau berpaling ( enggan menjadi saksi )  sesungguhnya Allah Mahateliti terhadap segala apa yang kamu kerjakan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1125,Kami akan memberi balasan kepada orang-orang yang bersyukur .,[],[]
17,"( Fir'aun ) menjawab  "" Akan kita bunuh anak-anak laki-laki mereka dan kita biarkan hidup anak-anak perempuan mereka . Sesungguhnya kita berkuasa penuh atas mereka . "" Musa berkata kepada kaumnya  "" Mohonlah pertolongan kepada Allah dan bersabarlah .","[""Fir'aun"", 'Musa', 'Allah']","['http://www.wikidata.org/entity/Q37110', 'http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q2095353']"
2373,Kemudian  bertindaklah terhadap diriku dan janganlah kamu tunda-tunda ( tindakan itu ) kepadaku .,[],[]
1463,Allah melebihkan derajat orang-orang yang berjihad dengan harta dan jiwanya atas orang-orang yang duduk ( tidak ikut berperang tanpa uzur ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
119,Apakah mereka tidak merenungkan bahwa teman mereka ( Nabi Muhammad ) tidak gila sedikit pun ? Dia,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
1568,Mereka ( orang-orang munafik ) dalam keadaan ragu antara yang demikian ( iman atau kafir )  tidak termasuk golongan ( orang beriman ) ini dan tidak ( pula ) golongan ( orang kafir ) itu .,[],[]
14,ini benar-benar tipu muslihat yang telah kamu rencanakan di kota ini untuk mengusir penduduknya . Kelak kamu akan mengetahui ( akibat perbuatanmu ini ) .,[],[]
1596,Akan tetapi  Allah telah mengangkatnya ( Isa ) ke hadirat-Nya .,"['Allah', 'Isa']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q51664']"
1328,Perempuan-perempuan saleh adalah mereka yang taat ( kepada Allah ) dan menjaga diri ketika ( suaminya ) tidak ada karena Allah telah menjaga ( mereka ) .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
2036,Dengannya Dia memberi petunjuk kepada siapa saja di antara hamba-hamba-Nya yang Dia kehendaki .,[],[]
2440,Jika Dia menghendaki  tentu Dia memberi petunjuk kamu semua ( ke jalan yang benar ) .,[],[]
1285,Allah Maha Mengetahui lagi Mahabijaksana .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2268,"Pada hari bukti kebenaran itu tiba  orang-orang yang sebelum itu mengabaikannya berkata  "" Sungguh  rasul-rasul Tuhan kami telah datang membawa kebenaran .",[],[]
1795,Sebaliknya  kedua tangan-Nya terbuka ( Maha Pemurah ) .,[],[]
1697,Kami tidak akan memasukinya sebelum mereka keluar .,[],[]
2321,"Para pemuka yang sombong dari kaumnya berkata  "" Wahai Syuʻaib  sungguh  kami akan mengusirmu bersama orang-orang yang beriman kepadamu dari negeri kami  kecuali engkau benar-benar kembali kepada agama kami . "" Syuʻaib berkata  "" Apakah ( kami kembali padanya ) meskipun kami membenci ( - nya ) ? Sungguh","['Syuʻaib', 'Syuʻaib']","['http://www.wikidata.org/entity/Q982867', 'http://www.wikidata.org/entity/Q982867']"
711,Seseorang tidak dibebani  kecuali sesuai dengan kemampuannya .,[],[]
2407,Janganlah sekali-kali kamu termasuk orang-orang yang mendustakan ayat-ayat Allah yang menyebabkan kamu tergolong orang-orang yang merugi .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1478,Lalu  hendaklah datang golongan lain yang belum salat agar mereka salat bersamamu dan hendaklah mereka bersiap siaga dengan menyandang senjatanya .,[],[]
626,Di antara manusia ada orang yang mengorbankan dirinya untuk mencari rida Allah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
49,Orang-orang yang mendustakan tanda-tanda ( kekuasaan ) Kami dan adanya pertemuan akhirat  sia-sialah amal mereka .,[],[]
948,"Katakanlah ( Nabi Muhammad )  "" Jika kamu menyembunyikan apa yang ada dalam hatimu atau kamu menampakkannya  Allah pasti mengetahuinya . "" Dia mengetahui apa yang ada di langit dan apa yang ada di bumi .","['Muhammad', 'Allah', 'bumi']","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2']"
1537,Jika kamu mengadakan islah ( perbaikan ) dan memelihara diri ( dari kecurangan )  sesungguhnya Allah Maha Pengampun lagi Maha Penyayang .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1387,Bagaimana halnya apabila ( kelak ) musibah menimpa mereka ( orang munafik ) karena perbuatannya sendiri .,[],[]
2294,Apakah kamu ( tidak percaya dan ) heran bahwa telah datang kepadamu tuntunan dari Tuhanmu atas seorang laki-laki dari golonganmu supaya dia memberi peringatan kepadamu ? Ingatlah,[],[]
1511,Itu seburuk-buruk tempat kembali .,[],[]
509,Siapa yang dengan kerelaan hati mengerjakan kebajikan  maka sesungguhnya Allah Maha Mensyukuri  lagi Maha Mengetahui .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
704,Bertakwalah kepada Allah dan ketahuilah bahwa sesungguhnya Allah Maha Mengetahui segala sesuatu .,"['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
526,Sesungguhnya ( setan ) hanya menyuruh kamu untuk berbuat jahat dan keji serta mengatakan tentang Allah apa yang tidak kamu ketahui .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1096,Tidak ada kemenangan selain dari Allah Yang Mahaperkasa lagi Mahabijaksana . ( Hal itu dilakukan ) untuk membinasakan segolongan orang yang kufur atau untuk menjadikan mereka hina sehingga mereka kembali tanpa memperoleh apa pun .,['Allah Yang Mahaperkasa lagi Mahabijaksana'],['http://www.wikidata.org/entity/Q2095353']
1197,Milik Allahlah warisan ( yang ada di ) langit dan di bumi .,['bumi'],['http://www.wikidata.org/entity/Q2']
2342,Demikianlah Allah mengunci hati orang-orang yang kafir .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
97,"Mereka menjawab  "" Betul ( Engkau Tuhan kami )  kami bersaksi . "" ( Kami melakukannya ) agar pada hari Kiamat kamu ( tidak ) mengatakan  "" Sesungguhnya kami lengah terhadap hal ini  "" atau agar kamu ( tidak ) mengatakan  "" Sesungguhnya nenek moyang kami telah mempersekutukan ( Tuhan ) sejak dahulu  sedangkan kami adalah keturunan yang ( datang ) setelah mereka . Maka  apakah Engkau akan menyiksa kami karena perbuatan para pelaku kebatilan ? """,['hari Kiamat'],['http://www.wikidata.org/entity/Q12200906']
1151,"Wahai orang-orang yang beriman  janganlah seperti orang-orang yang kufur dan berbicara tentang saudara-saudaranya  apabila mereka mengadakan perjalanan di bumi atau berperang  "" Seandainya mereka tetap bersama kami  tentulah mereka tidak mati dan tidak terbunuh . "" ( Allah membiarkan mereka bersikap demikian ) karena Allah hendak menjadikan itu ( kelak ) sebagai penyesalan di hati mereka .","['bumi', 'Allah', 'Allah']","['http://www.wikidata.org/entity/Q2', 'http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
2567,Dia memberi pelajaran kepadamu agar kamu selalu ingat .,[],[]
2134,"Katakanlah ( Nabi Muhammad )  "" Wahai kaumku  berbuatlah menurut kedudukanmu  aku pun berbuat ( demikian ) .",['Muhammad'],['http://www.wikidata.org/entity/Q9458']
504,Kami pasti akan mengujimu dengan sedikit ketakutan dan kelaparan  kekurangan harta  jiwa  dan buah-buahan .,[],[]
271,Atau  seperti ( orang yang ditimpa ) hujan lebat dari langit yang disertai berbagai kegelapan  petir  dan kilat .,[],[]
438,Siapa yang ingkar padanya  merekalah orang-orang yang rugi .,[],[]
128,Kemudian  setelah ia mencampurinya  dia ( istrinya ) mengandung dengan ringan .,[],[]
213,Maka  bagaimana kamu dipalingkan ( dari kebenaran ) ? Demikianlah,[],[]
2380,Kemudian  setelah mereka Kami mengutus Musa dan Harun kepada Fir'aun dan para pemuka kaumnya  dengan membawa tanda-tanda ( kekuasaan ) Kami .,"['Musa', 'Harun', ""Fir'aun""]","['http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q380714', 'http://www.wikidata.org/entity/Q37110']"
1233,Wahai manusia  bertakwalah kepada Tuhanmu yang telah menciptakanmu dari diri yang satu ( Adam ) dan Dia menciptakan darinya pasangannya ( Hawa ) .,"['Adam', 'Hawa']","['http://www.wikidata.org/entity/Q2001710', 'http://www.wikidata.org/entity/Q28956531']"
1182,Sesungguhnya mereka hanyalah setan yang menakut-nakuti ( kamu ) dengan teman-teman setianya .,[],[]
184,para pendurhaka itu tidak akan beruntung . Mereka menyembah selain Allah apa yang tidak dapat mendatangkan mudarat kepada mereka dan tidak ( pula ) memberi manfaat .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
901,Dialah ( Allah ) yang membentuk kamu dalam rahim sebagaimana yang Dia kehendaki .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
548,Diwajibkan kepadamu  apabila seseorang di antara kamu didatangi ( tanda-tanda ) maut sedang dia meninggalkan kebaikan ( harta yang banyak )  berwasiat kepada kedua orang tua dan karib kerabat dengan cara yang patut ( sebagai ) kewajiban bagi orang-orang yang bertakwa .,[],[]
1894,"Engkaulah sebaik-baik pemberi rezeki . "" Allah berfirman  "" Sesungguhnya Aku akan menurunkannya ( hidangan itu ) kepadamu .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
2052,Dia mengeluarkan yang hidup dari yang mati dan mengeluarkan yang mati dari yang hidup .,[],[]
358,Bukan demikian ! Siapa,[],[]
154,Tidak ada seorang pun pemberi syafaat  kecuali setelah ( mendapat ) izin-Nya .,[],[]
2424,"Aku bukanlah penanggung jawab kamu . "" Ikutilah apa yang telah diwahyukan kepadamu dan bersabarlah hingga Allah memberi keputusan .",['Allah'],['http://www.wikidata.org/entity/Q2095353']
1459,"Wahai orang-orang yang beriman  apabila kamu pergi ( berperang ) di jalan Allah  bertabayunlah ( carilah kejelasan ) dan janganlah kamu mengatakan kepada orang yang mengucapkan salam kepadamu  "" Kamu bukan seorang mukmin  "" ( lalu kamu membunuhnya ) dengan maksud mencari harta benda kehidupan dunia karena di sisi Allah ada harta yang banyak .","['Allah', 'Allah']","['http://www.wikidata.org/entity/Q2095353', 'http://www.wikidata.org/entity/Q2095353']"
2548,Sesungguhnya Allah Mahakuasa atas segala sesuatu .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
43,"Maka  berpegang teguhlah pada apa yang Aku berikan kepadamu dan jadilah kamu termasuk orang-orang yang bersyukur . "" Kami telah menuliskan untuk Musa pada lauh-lauh ( Taurat ) segala sesuatu sebagai pelajaran dan penjelasan untuk segala hal .","['Musa', 'Taurat']","['http://www.wikidata.org/entity/Q1990155', 'http://www.wikidata.org/entity/Q2383104']"
1102,Lindungilah dirimu dari api neraka yang disediakan bagi orang-orang kafir .,[],[]
822,Demikianlah Allah menerangkan ayat-ayat-Nya kepadamu agar kamu memikirkan ( - nya ) .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1167,Allah Maha Melihat apa yang mereka kerjakan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
1104,Bersegeralah menuju ampunan dari Tuhanmu dan surga ( yang ) luasnya ( seperti ) langit dan bumi yang disediakan bagi orang-orang yang bertakwa  ( yaitu ) orang-orang yang selalu berinfak  baik di waktu lapang maupun sempit  orang-orang yang mengendalikan kemurkaannya  dan orang-orang yang memaafkan ( kesalahan ) orang lain .,['bumi'],['http://www.wikidata.org/entity/Q2']
648,Mereka bertanya kepadamu ( Nabi Muhammad ) tentang berperang pada bulan haram .,['Muhammad'],['http://www.wikidata.org/entity/Q9458']
1634,Wahai manusia  sesungguhnya telah sampai kepadamu bukti kebenaran ( Nabi Muhammad dengan mukjizatnya ) dari Tuhanmu dan telah Kami turunkan kepadamu cahaya yang terang benderang ( Al-Qur'an ) .,"['Muhammad', ""Al-Qur'an""]","['http://www.wikidata.org/entity/Q9458', 'http://www.wikidata.org/entity/Q428']"
1800,Allah tidak menyukai orang-orang yang berbuat kerusakan .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
2109,Janganlah kamu memakan sesuatu dari ( daging hewan ) yang ( ketika disembelih ) tidak disebut nama Allah .,['Allah'],['http://www.wikidata.org/entity/Q2095353']
