sent_id,sentence,entities,uris
1629,"""Churn rate per bulan bisa mencapai 175 ribu sampai 200 ribu pelanggan,"" kata Tri Djatmiko, Vice President Sales, PT Telkom, kepada wartawan di Jakarta, Kamis (8/6/2006).","['PT Telkom', 'Jakarta']","['http://www.wikidata.org/entity/Q2305438', 'http://www.wikidata.org/entity/Q3630']"
1791,"Tapi jika gol itu penting, menentukan, di momen ini itulah yang terjadi."" Untuk jangka panjang, pasokan Indofood di Turki ini akan didorong masuk ke Eropa.","['Indofood', 'Turki', 'Eropa']","['http://www.wikidata.org/entity/Q3930665', 'http://www.wikidata.org/entity/Q43', 'http://www.wikidata.org/entity/Q46']"
297,Anwar mengawali karier sebagai seorang guru honorer pada 1975.pria kelahiran 31 Desember 1956 ini kemudian menjadi seorang Hakim Konstitusi menggantikan M Arsyad Sanusi pada 2011.,"['Anwar', 'M Arsyad Sanusi']","['http://www.wikidata.org/entity/Q24261467', 'http://www.wikidata.org/entity/Q61714850']"
1710,Ketua DPP PDIP Hendrawan Supratikno mengatakan ada beberapa menteri yang layak diganti karena kinerjanya disorot dan membuat kegaduhan.,"['PDIP', 'Hendrawan Supratikno']","['http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306']"
415,Sebelumnya Menteri Desa Marwan Jafar beberapa lalu tersandung masalah soal rekrutmen pendamping dana desa yang disebut berbau politis.,['Marwan Jafar'],['http://www.wikidata.org/entity/Q17410695']
1081,"Tapi kami punya masalah dengan kebugaran malam ini, karena laga berat melawan Barcelona lalu,"" tandas Zidane.","['Barcelona', 'Zidane']","['http://www.wikidata.org/entity/Q7156', 'http://www.wikidata.org/entity/Q1835']"
770,"Walt Disney Pictures mengatakan, ' Maleficent ' akan menceritakan kisah yang belum pernah diungkapkan dari tokoh jahat Disney yang paling dicintai dari cerita klasik ""Sleeping Beauty""(1959).","['Walt Disney Pictures', 'Maleficent', 'Disney', 'Sleeping Beauty']","['http://www.wikidata.org/entity/Q191224', 'http://www.wikidata.org/entity/Q172271', 'http://www.wikidata.org/entity/Q7414', 'http://www.wikidata.org/entity/Q215617']"
2098,Di babak perempat final Agassi akan bertemu dengan Roger Federer.,"['Agassi', 'Roger Federer']","['http://www.wikidata.org/entity/Q7407', 'http://www.wikidata.org/entity/Q1426']"
1354,Namun Soetrisno sebelumnya disebut oleh Zulkifli tidak mau jika diminta mengisi jabatan menteri.,"['Soetrisno', 'Zulkifli']","['http://www.wikidata.org/entity/Q12515790', 'http://www.wikidata.org/entity/Q4260406']"
1120,"Yang pertama adalah Jimmy Connors pada tahun 1974, Mats Wilander tahun 1988, Roger Federer di tahun 2004, 2006 dan 2007, Nadal pada tahun 2010 lalu dan tahun ini ada Djokovic.","['Jimmy Connors', 'Mats Wilander', 'Roger Federer', 'Nadal', 'Djokovic']","['http://www.wikidata.org/entity/Q53393', 'http://www.wikidata.org/entity/Q16475', 'http://www.wikidata.org/entity/Q1426', 'http://www.wikidata.org/entity/Q10132', 'http://www.wikidata.org/entity/Q5812']"
1637,Namun Andrea Iannone yakin dirinya dan Lorenzo bisa jadi duet yang sempurna.,"['Andrea Iannone', 'Lorenzo']","['http://www.wikidata.org/entity/Q494147', 'http://www.wikidata.org/entity/Q241112']"
1046,Wolfsburg berhasil unggul di menit ke-17 lewat titik putih menyusul pelanggaran kepada Andre Schuerrle yang dilakukan oleh Casemiro.,"['Wolfsburg', 'Andre Schuerrle', 'Casemiro']","['http://www.wikidata.org/entity/Q101859', 'http://www.wikidata.org/entity/Q58377', 'http://www.wikidata.org/entity/Q616664']"
1700,"""Menhub sudah tegur Angkasa Pura 2 karena sudah hampir 2 minggu Bandara Halim tidak memiliki GM Bandara karena dimutasi ke Bandara Kualanamu,"" ujar Kapuskom Kementerian Perhubungan (Kemenhub) JA Barata kepada detikcom, Senin (4/42016).","['Angkasa Pura 2', 'Bandara Halim', 'Bandara Kualanamu', 'Kementerian Perhubungan', 'Kemenhub', 'detikcom']","['http://www.wikidata.org/entity/Q18821719', 'http://www.wikidata.org/entity/Q1032934', 'http://www.wikidata.org/entity/Q4273083', 'http://www.wikidata.org/entity/Q6867637', 'http://www.wikidata.org/entity/Q6867637', 'http://www.wikidata.org/entity/Q12481355']"
2060,"Indosat Tbk, data tersebut membutuhkan 200 GB ruang penyimpanan per bulan, hanya untuk percakapan pascabayarnya saja, Hal tersebut diungkap Muhammad Affandi, Vice President Data Center & System Management, PT.",['Indosat Tbk'],['http://www.wikidata.org/entity/Q2393592']
118,"Saat menghadiri working dinner di Sunnyland, California, Amerika Serikat, Senin (15/2/2016) Jokowi mendapatkan kesempatan untuk memberikan pernyataan sebagai kepala negara.","['Sunnyland', 'California', 'Amerika Serikat', 'Jokowi']","['http://www.wikidata.org/entity/Q7640821', 'http://www.wikidata.org/entity/Q99', 'http://www.wikidata.org/entity/Q30', 'http://www.wikidata.org/entity/Q3318231']"
362,Direktur SDM dan Umum PT Pos Indonesia Febriyanto menjelaskan proses seleksi dimulai bulan Februari 2016 dengan pendaftaran secara online dan dilaksanakan dalam beberapa tahapan dengan sistem gugur.,['PT Pos Indonesia'],['http://www.wikidata.org/entity/Q4273095']
903,"Dari yang ditangkap itu dan sudah dijadikan BB (barang bukti,-red), sabu kristal bening 53 kg, ekstasi hampir 43 ribu butir, ganja 19, 84 kg dan lainnya,"" paparnya.",[],[]
506,"Saat memimpin ratas, Jokowi sempat ' menyentil ' Gubernur DKI Jakarta Basuki Tjahaja Purnama (Ahok) karena tak kunjung memulai pembangunan LRT.","['Jokowi', 'DKI Jakarta', 'Basuki Tjahaja Purnama', 'Ahok', 'LRT']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q3701615', 'http://www.wikidata.org/entity/Q1268865']"
1253,Agenda utamanya ialah mendiskusikan kerja sama antara Indonesia dan perusahaan jejaring sosial tersebut di sektor konektivitas internet.,['Indonesia'],['http://www.wikidata.org/entity/Q252']
815,"Jokowi juga akan segera memberi tanggapan, apalagi disebut-sebut ada nama orang Indonesia.","['Jokowi', 'Indonesia']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q252']"
532,Obligasi yang diterbitkan sejumlah US $ 280 juta diterbitkan oleh anak usahanya yang berdomisili di Mauritius yakni Indofood International Finance Limited.,"['Mauritius', 'Indofood']","['http://www.wikidata.org/entity/Q1027', 'http://www.wikidata.org/entity/Q3930665']"
2083,"Aturan, regulasi kita yang terlalu banyak yang harus kita simpelkan,"" kata Jokowi di Gedung Utama Sekretariat Negara, Jl Veteran, Jakarta Pusat, Kamis (7/4/2016).","['Jokowi', 'Jl Veteran', 'Jakarta Pusat']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q12487085', 'http://www.wikidata.org/entity/Q10109']"
435,meminta pertanggungjawaban Mega dan Da' i atas pelanggaran HAM dan matinya kedaulatan NKRI.,"['Mega', ""Da'i"", 'NKRI']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q5207158', 'http://www.wikidata.org/entity/Q252']"
1297,Wakil Bundesliga itu tidak terkalahkan di semua kompetisi sejak dibekap Koeln 1-2 dalam lanjutan Bundesliga pada Desember 2015.,"['Bundesliga', 'Koeln', 'Bundesliga']","['https://www.wikidata.org/wiki/Q82595', 'http://www.wikidata.org/entity/Q104770', 'https://www.wikidata.org/wiki/Q82595']"
676,"Dari Kementerian Agama memberikan sumbangan berupa dana operasional madrasah dan pondok pesantren senilai Rp 9.350.270.000, Tetapi sebelum Blue Bird berdiri sebenarnya sudah ada industri jasa transportasi yang dijalankan.","['Kementerian Agama', 'Blue Bird']","['http://www.wikidata.org/entity/Q74536100', 'https://www.wikidata.org/wiki/Q19751373']"
1071,"Baca Juga : Menyimak Sinopsis ' Batman v Superman : Dawn of Justice ' Melalui perwakilannya Disney juga mengatakan bahwa pihaknya bisa mengerti majalah GQ memanfaatkan tema ' Star Wars ' yang sudah menjadi bagian dari budaya, tetapi mereka tidak menyetujui penggunaan dengan cara tersebut.","['Disney', 'GQ']","['http://www.wikidata.org/entity/Q7414', 'http://www.wikidata.org/entity/Q311249']"
1675,"Ini bukan kejadian insiden biasa tetapi sudah kecelakaan karena kedua pesawat dalam kondisi total loss atau rusak parah, apalagi pesawat Trans Nusa, ekor dan sayapnya rusak berat.",['Trans Nusa'],['http://www.wikidata.org/entity/Q3537331']
54,Kepengurusan hasil merger itu pun sudah didaftarkan ke Kemenkum HAM untuk mendapat pengesahan.,[],[]
89,"Sebab untuk urusan kontrol penerbangan, itu berada di otoritas air controller traffic (ATC).","['air controller traffic', 'ATC']","['http://www.wikidata.org/entity/Q221395', 'http://www.wikidata.org/entity/Q221395']"
371,"Ini sudah keenam kalinya untukku, jadi ini seperti pertemuan rutin di antara kami,"" ujar Tuchel seperti dikutip Sky Sports.","['Tuchel', 'Sky Sports']","['http://www.wikidata.org/entity/Q702233', 'http://www.wikidata.org/entity/Q1340204']"
1612,Dia menyebut DPR akan menyelesaikan penyusunan 13 RUU dan melanjutkan pembasan 15 RUU yang menjadi prioritas bersama dengan pemerintah.,['DPR'],['http://www.wikidata.org/entity/Q2670027']
1042,Gol Adrien Rabiot pada menit ke-59 membawa PSG berbalik memimpin 2-1.,"['Adrien Rabiot', 'PSG']","['http://www.wikidata.org/entity/Q18962', 'http://www.wikidata.org/entity/Q483020']"
1642,"Saat dikonfirmasi soal isu ini, Ketum PAN Zulkifli Hasan tak mau bicara panjang lebar.","['PAN', 'Zulkifli Hasan']","['http://www.wikidata.org/entity/Q2434365', 'http://www.wikidata.org/entity/Q2434365']"
1531,"Menteri Rini ini menimbulkan pro dan kontra yang luas,"" kata Hendrawan saat dihubungi, Senin (21/3/2016).","['Rini', 'Hendrawan']","['http://www.wikidata.org/entity/Q6856490', 'http://www.wikidata.org/entity/Q17410575']"
2017,"""Circuit of the Americas bukanlah salah satu lintasan favoritku, juga bukan favorit Yamaha.","['Circuit of the Americas', 'Yamaha']","['http://www.wikidata.org/entity/Q59626', 'http://www.wikidata.org/entity/Q1085474']"
1541,Ia mengatakan ada pihak yang ingin mengadu domba antara partainya dengan PKB terkait isu reshuffle jilid II.,['PKB'],['http://www.wikidata.org/entity/Q1257317']
1134,Orang-orang mungkin menyangka aktor Hollywood Leonardo DiCaprio akan menangis dan berterima kasih kepada orangtuanya seperti kebanyakan pemenang lain.,['Leonardo DiCaprio'],['http://www.wikidata.org/entity/Q38111']
1289,Tapi Pellegrini mengingatkan agar anak asuhnya tak terganggu dengan kata-kata ' cetak sejarah ' itu.,['Pellegrini'],['http://www.wikidata.org/entity/Q296036']
1331,"Saya juga tak pernah membayangkan bisa terpilih menjadi salah satu hakim konstitusi,"" jelas Anwar di Istana Negara.","['Anwar', 'Istana Negara']","['http://www.wikidata.org/entity/Q24261467', 'http://www.wikidata.org/entity/Q6088540']"
1225,Ratu Elizabeth II telah mencapai masa pemerintahan selama 63 tahun dan 216 hari.,['Elizabeth II'],['http://www.wikidata.org/entity/Q9682']
1067,"Model bisnisnya seperti apa supaya tidak berbenturan dengan kepentingan transportasi yang lain,"" demikian saran Menteri Perhubungan Ignasius Jonan.",['Ignasius Jonan'],['http://www.wikidata.org/entity/Q16182287']
1517,Saat ini JK masih melakukan lawatan kerja dari Washington DC ke Jepang.,"['JK', 'Washington DC', 'Jepang']","['http://www.wikidata.org/entity/Q76354', 'http://www.wikidata.org/entity/Q61', 'http://www.wikidata.org/entity/Q17']"
775,"Sejak bulan November tahun lalu, Benzema pun ditepikan oleh Deschamps.","['Benzema', 'Deschamps']","['http://www.wikidata.org/entity/Q1912', 'http://www.wikidata.org/entity/Q508711']"
122,Daniel mensinyalir ada persaingan di Koalisi Indonesia Hebat (KIH) sehingga saling bermanuver mencoba saling menjatuhkan.,"['Daniel', 'Koalisi Indonesia Hebat', 'KIH']","['http://www.wikidata.org/entity/Q96987329', 'https://www.wikidata.org/wiki/Q20427370', 'https://www.wikidata.org/wiki/Q20427370']"
1678,"""Kasus penyelundupan narkotika di Indonesia, paling banyak masuk dari Malaysia, 70 persen kasus pencegahan narkotika ini berasal dari Malaysia, sisanya Taiwan, Singapura, Iran dan Nigeria, barbuk dan tersangka sudah diserahkan ke Polri dan BBM,"" paparnya.","['Indonesia', 'Malaysia', 'Malaysia', 'Taiwan', 'Singapura', 'Iran', 'Nigeria', 'Polri']","['http://www.wikidata.org/entity/Q252', 'http://www.wikidata.org/entity/Q833', 'http://www.wikidata.org/entity/Q833', 'http://www.wikidata.org/entity/Q865', 'http://www.wikidata.org/entity/Q334', 'http://www.wikidata.org/entity/Q794', 'http://www.wikidata.org/entity/Q1033', 'http://www.wikidata.org/entity/Q3103954']"
370,"Sedangkan Kepala Otoritas Pelabuhan dan Penyebrangan Gilimanuk, Arif Mulyanto mengaku solusi yang ditawarkan dalam rapat koordinasi langsung diterapkan saat ini juga.",[],[]
393,"Dalam mencapai misi masing-masing, inilah saatnya para tim sprint menuju garis finis.",[],[]
782,"Megawati sebelumnya berada di Singapura untuk check up kesehatan dan menemani cucunya.Sebelumnya, Sabtu (16/10/2004) lalu, Wasekjen DPP PDI Perjuangan Pramono Anung di sela-sela rapat di kantor DPP PDIP, mengatakan bahwa Presiden Megawati dan Wapres Hamzah Haz dipastikan tidak akan menghadiri pelantikan presiden dan wapres 20 Oktober 2004 mendatang.","['Megawati', 'Singapura', 'PDI Perjuangan', 'Pramono Anung', 'PDIP', 'Megawati', 'Hamzah Haz']","['http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q334', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q76179', 'http://www.wikidata.org/entity/Q76344']"
260,"Selain itu, Palembang juga sedang menggarap proyek LRT dan sudah tahap pembangunan.","['Palembang', 'LRT']","['http://www.wikidata.org/entity/Q8131', 'http://www.wikidata.org/entity/Q1268865']"
1964,"Selain itu, jembatan yang menghubungkan Sentra Ikan Bulak (SIB) dan hingga akses ke Jembatan Suramadu.",['Jembatan Suramadu'],['http://www.wikidata.org/entity/Q1275181']
1886,Di sini juga kita boleh memberikan pujian terhadap Jeremy Irons sebagai Alfred yang kocak dan Jesse Eisenberg sebagai Lex Luthor yang psikopat.,"['Jeremy Irons', 'Alfred', 'Jesse Eisenberg', 'Lex Luthor']","['http://www.wikidata.org/entity/Q171745', 'http://www.wikidata.org/entity/Q159051', 'http://www.wikidata.org/entity/Q219512', 'http://www.wikidata.org/entity/Q694790']"
1701,Pelatih yang pernah menangani Juventus itu baru akan memanggil Benzema kalau kasus hukumnya sudah kelar.,"['Juventus', 'Benzema']","['http://www.wikidata.org/entity/Q1422', 'http://www.wikidata.org/entity/Q1912']"
94,"Sedangkan saham-saham yang turun harganya antara lain, Bank Central Asia (BBCA) turun Rp 100 menjadi Rp 2.35, Aneka Tambang (ANTM) turun Rp 30 menjadi Rp 1.2 dan Indofood Sukses Makmur (INDF) turun Rp 20 menjadi Rp 880.","['Bank Central Asia', 'BBCA', 'Aneka Tambang', 'ANTM', 'Indofood Sukses Makmur', 'INDF']","['http://www.wikidata.org/entity/Q806626', 'http://www.wikidata.org/entity/Q806626', 'http://www.wikidata.org/entity/Q12472074', 'http://www.wikidata.org/entity/Q12472074', 'http://www.wikidata.org/entity/Q3930665', 'http://www.wikidata.org/entity/Q3930665']"
48,"Namun sejurus kemudian, pihak Etihad menyampaikan permintaan maaf dan tengah menyelidiki hal tersebut.",['Etihad'],['http://www.wikidata.org/entity/Q212304']
128,"PSG gagal memenangi partai pertama perempatfinal Liga Champions di Parc des Princes, Kamis (7/4/2016) dinihari WIB.","['PSG', 'Parc des Princes']","['http://www.wikidata.org/entity/Q483020', 'http://www.wikidata.org/entity/Q193431']"
825,"""Total lebih dari 100 yang sudah terkirim dalam satu hari di akhir maret,"" kata Gaurav di arena Indonesia International Motor Show 2016 di JIExpo, Kemayoran, Jakarta.31 Mei, Uber dan Grab harus kerjasama dengan transportasi umum yang sah.","['Indonesia International Motor Show', 'JIExpo', 'Kemayoran', 'Jakarta', 'Uber', 'Grab']","['http://www.wikidata.org/entity/Q1151550', 'http://www.wikidata.org/entity/Q12487016', 'http://www.wikidata.org/entity/Q6386863', 'http://www.wikidata.org/entity/Q3630', 'http://www.wikidata.org/entity/Q780442', 'http://www.wikidata.org/entity/Q20873932']"
638,"Menurutnya, masih ada peluang terjadinya kejutan-kejutan, yang dia harapkan dialami Leicester dan Tottenham.","['Leicester', 'Tottenham']","['http://www.wikidata.org/entity/Q19481', 'http://www.wikidata.org/entity/Q18741']"
1193,"rata setiap tahun, Indofood menjual 9, 5 miliar bungkus mie instan.",['Indofood'],['http://www.wikidata.org/entity/Q3930665']
1088,"Selain itu, Risma juga membawa Surabaya mendapat penghargaan dari CityNet tahun 2012 lalu, sebagai kota dengan partisipasi rakyat dalam mengelola lingkungan terbaik se-Asia Pasifik.","['Risma', 'Surabaya', 'CityNet', 'Asia Pasifik']","['http://www.wikidata.org/entity/Q12522317', 'http://www.wikidata.org/entity/Q11462', 'http://www.wikidata.org/entity/Q16948914', 'http://www.wikidata.org/entity/Q1070940']"
327,"Ditemui di kesempatan yang sama, External Affairs & Communication Director GM Indonesia, Yuniadi Haksono mengatakan, dari angka yang tercatat itu, antusiasme pecinta Chevrolet terbukti.","['GM', 'Indonesia', 'Chevrolet']","['http://www.wikidata.org/entity/Q81965', 'http://www.wikidata.org/entity/Q81965', 'http://www.wikidata.org/entity/Q29570']"
127,"""Kami sedang pelajari Pak Rudi (Menkoninfo) barusan bisikin, besok saya berharap, Pak Menkominfo dan Pak Menhub Jonan duduk bersama,"" sebutnya.","['Rudi', 'Menkoninfo', 'Jonan']","['http://www.wikidata.org/entity/Q18421404', 'http://www.wikidata.org/entity/Q12490742', 'http://www.wikidata.org/entity/Q16182287']"
318,Jokowi menginginkan agar kerjasama ASEAN-Amerika Serikat bisa menyelesaikan konflik di Laut Cina Selatan dan konflik Palestina yang berkepanjangan.,"['Jokowi', 'ASEAN', 'Amerika Serikat', 'Laut Cina Selatan', 'Palestina']","['http://www.wikidata.org/entity/Q3318231', 'http://www.wikidata.org/entity/Q7768', 'http://www.wikidata.org/entity/Q30', 'http://www.wikidata.org/entity/Q37660', 'http://www.wikidata.org/entity/Q219060']"
38,"Sekarang tinggal di DPP pusat,"" kata Sekjen PDIP Hasto Kristiyanto kepada wartawan usai menghadiri seminar ' Kembali ke Pancasila ' yang digelar PWNU Jatim di Hotel Mercure Surabaya, Selasa (1/3/2016).","['PDIP', 'Hasto Kristiyanto', 'Pancasila', 'Hotel Mercure Surabaya']","['http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q1186306', 'http://www.wikidata.org/entity/Q2049221', 'http://www.wikidata.org/entity/Q111138276']"
